# File: SSPs_IMAGE_emf_agg_middle_2025-07-02.csv
# Title: GAINS model emission factors - SLE
# Units: emission factors
# Source: GAINS model
# Description: GAINS emission factor data by sector and gas for historical and modeled years
# Column types: ccccnnnnnnnnnnnnnnn
# ----------
scen,Group_Region,EMF30_AGG,POLLUTANT_FRACTION,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100
SSP1,AFRI_EAST,End_Use_Residential_LLF,VOC,0.004604558071622694,0.0040026981791556745,0.003520594463451381,0.0031594506392444064,0.0029522969202379406,0.002821394326488219,0.002707517212024656,0.0026040913083431438,0.0025115597926060732,0.0024280479942385873,0.0023524785338282124,0.0022844424167089783,0.0022217321844200644,0.002160662958450986,0.002102249540572878
SSP1,AFRI_EAST,End_Use_Residential_NatGas,CO,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031
SSP1,AFRI_EAST,End_Use_Residential_NatGas,NH3,0.00023,0.00023,0.0002299999999999,0.0002299999999999,0.0002299999999999,0.0002299999999999,0.0002299999999999,0.0002299999999999,0.0002299999999999,0.0002299999999999,0.0002299999999999,0.0002299999999999,0.0002299999999999,0.0002299999999999,0.00023
SSP1,AFRI_EAST,End_Use_Residential_NatGas,NOX,0.055576952755632826,0.054211230285983035,0.05357652908001097,0.0519253250816434,0.051022013119800806,0.04880673324377292,0.04715709373657675,0.04517271383287655,0.0434259095755194,0.041883126403886396,0.04052508040042274,0.03949890891501061,0.03856806496489202,0.03744283336799985,0.03645029378780088
SSP1,AFRI_EAST,End_Use_Residential_NatGas,PM_BC,6.7e-06,6.7e-06,6.7e-06,6.7e-06,6.7e-06,6.7e-06,6.7e-06,6.7e-06,6.7e-06,6.7e-06,6.7e-06,6.7e-06,6.7e-06,6.7e-06,6.7e-06
SSP1,AFRI_EAST,End_Use_Residential_NatGas,PM_OC,7.500000000000001e-05,7.500000000000001e-05,7.5e-05,7.5e-05,7.5e-05,7.5e-05,7.5e-05,7.5e-05,7.5e-05,7.5e-05,7.5e-05,7.5e-05,7.5e-05,7.5e-05,7.5e-05
SSP1,AFRI_EAST,End_Use_Residential_NatGas,SO2,0.0004166666666666,0.0004166666666666,0.0004166666666666,0.0004166666666666,0.0004166666666666,0.0004166666666666,0.0004166666666666,0.0004166666666666,0.0004166666666666,0.0004166666666666,0.0004166666666666,0.0004166666666666,0.0004166666666666,0.0004166666666666,0.0004166666666666
SSP1,AFRI_EAST,End_Use_Residential_NatGas,VOC,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002
SSP1,AFRI_EAST,End_Use_Services_Bio_Trad,CO,0.2698864566096198,0.2622826163345876,0.25576598987338467,0.24395880871433592,0.23646210289240407,0.22596006763760718,0.21842581243735829,0.20867318538675733,0.1999745571857575,0.19217333988480337,0.1851795418686399,0.1801446478533832,0.17555461566949646,0.1690183786339994,0.16299199600973743
SSP1,AFRI_EAST,End_Use_Services_Bio_Trad,PM_BC,0.014731142508828584,0.01421250960991185,0.013843311169443045,0.013173663432230719,0.012691529340934194,0.01209781579067359,0.011746229450133731,0.011116862733064732,0.010542584504760526,0.010014696968724,0.009528201472388734,0.009232979415578976,0.008962467546810992,0.008405096283291535,0.007869131915495063
SSP1,AFRI_EAST,End_Use_Services_Bio_Trad,PM_OC,0.05228036126913671,0.0504235132282092,0.04937465366456761,0.04726148154110224,0.045716539882800285,0.04359255192686078,0.04238062365273175,0.04009260276242852,0.03801314436736215,0.03611073756024411,0.03436727291788387,0.03333815497841876,0.032398558614300306,0.030412869536533695,0.028522703786252684
SSP1,AFRI_EAST,End_Use_Services_Bio_Trad,VOC,0.07908297214837012,0.07625687133072669,0.07400681732876509,0.07062665011225965,0.06832327585222617,0.06521343399143782,0.06320795701279303,0.06008899323895529,0.057275418635089254,0.05472109568034385,0.05239950898808137,0.050892775148764696,0.049517116670476584,0.047072015021624766,0.04476681020822618
SSP1,AFRI_EAST,End_Use_Services_Coal,CO,0.5499999999999999,0.5499999999999999,0.5499999999999999,0.5499999999999999,0.5499999999999999,0.5099999999999999,0.47,0.4299999999999999,0.4106489627755952,0.39330365870229234,0.3764017786705427,0.36137020672093134,0.3472124705115109,0.32861659753999894,0.3087370680548414
