# File: L123.LC_bm2_R_MgdFor_Yh_GLU_beforeadjust.csv
# Title: Initialization of harvested area (ha) by country/GLU/crop
# Units: thousand km2
# Author: XZ
# Description: This file was output from the module_aglu_LB123.LC_R_MgdPastFor_Yh_GLU, before the scaling of managed forest
# Column types: iccin 
# ----------
GCAM_region_ID,Land_Type,GLU,year,MgdFor
11,Forest,GLU112,1700,3.857853373
11,Forest,GLU112,1750,6.687507213
11,Forest,GLU112,1800,9.517161053
11,Forest,GLU112,1850,11.51492121
11,Forest,GLU112,1900,11.18671784
11,Forest,GLU112,1950,15.34122058
11,Forest,GLU124,1700,1.811733637
11,Forest,GLU124,1750,3.140601934
11,Forest,GLU124,1800,4.469470231
11,Forest,GLU124,1850,5.407662774
11,Forest,GLU124,1900,5.253531183
11,Forest,GLU124,1950,7.204577952
11,Forest,GLU125,1700,6.808022373
11,Forest,GLU125,1750,11.80156277
11,Forest,GLU125,1800,16.79510316
11,Forest,GLU125,1850,20.32058598
11,Forest,GLU125,1900,19.74139967
11,Forest,GLU125,1950,27.07292445
11,Forest,GLU127,1700,2.35038402
11,Forest,GLU127,1750,4.074340978
11,Forest,GLU127,1800,5.798297936
11,Forest,GLU127,1850,7.0154265
11,Forest,GLU127,1900,6.815469717
11,Forest,GLU127,1950,9.346586353
11,Forest,GLU137,1700,1.982178806
11,Forest,GLU137,1750,3.436065029
11,Forest,GLU137,1800,4.889951251
11,Forest,GLU137,1850,5.916407534
11,Forest,GLU137,1900,5.747775475
11,Forest,GLU137,1950,7.882373782
12,Forest,GLU054,1700,8.51659745
12,Forest,GLU054,1750,12.27053464
12,Forest,GLU054,1800,16.02447184
12,Forest,GLU054,1850,21.66104371
12,Forest,GLU054,1900,31.99601477
12,Forest,GLU054,1950,50.50206357
12,Forest,GLU055,1700,2.565750188
12,Forest,GLU055,1750,3.696678957
12,Forest,GLU055,1800,4.827607725
12,Forest,GLU055,1850,6.525707868
12,Forest,GLU055,1900,9.639269839
12,Forest,GLU055,1950,15.2144891
12,Forest,GLU075,1700,0.246289296
12,Forest,GLU075,1750,0.354848442
12,Forest,GLU075,1800,0.463407589
12,Forest,GLU075,1850,0.626410164
12,Forest,GLU075,1900,0.92528454
12,Forest,GLU075,1950,1.460456215
13,Forest,GLU012,1700,0.029058448
13,Forest,GLU012,1750,0.035594475
13,Forest,GLU012,1800,0.042130502
13,Forest,GLU012,1850,0.05606166
13,Forest,GLU012,1900,0.07764278
13,Forest,GLU012,1950,0.03371
13,Forest,GLU021,1700,1.702663044
13,Forest,GLU021,1750,2.085637777
13,Forest,GLU021,1800,2.46861251
13,Forest,GLU021,1850,3.284900672
13,Forest,GLU021,1900,4.549433986
13,Forest,GLU021,1950,2.23016
13,Forest,GLU028,1700,2.634206048
13,Forest,GLU028,1750,3.226709868
13,Forest,GLU028,1800,3.819213688
13,Forest,GLU028,1850,5.0821008
13,Forest,GLU028,1900,6.95116
13,Forest,GLU028,1950,8.61537
13,Forest,GLU029,1700,0.244084337
13,Forest,GLU029,1750,0.298985471
13,Forest,GLU029,1800,0.353886606
13,Forest,GLU029,1850,0.470905153
13,Forest,GLU029,1900,0.65218164
13,Forest,GLU029,1950,0.799679871
13,Forest,GLU031,1700,3.737206881
13,Forest,GLU031,1750,4.577805267
13,Forest,GLU031,1800,5.418403654
13,Forest,GLU031,1850,7.210089771
13,Forest,GLU031,1900,8.69832
13,Forest,GLU031,1950,11.93991
13,Forest,GLU032,1700,12.88064503
13,Forest,GLU032,1750,15.77784869
13,Forest,GLU032,1800,18.67505234
13,Forest,GLU032,1850,24.85027186
13,Forest,GLU032,1900,34.41646572
13,Forest,GLU032,1950,42.20013746
13,Forest,GLU036,1700,0.927085511
13,Forest,GLU036,1750,1.135611988
13,Forest,GLU036,1800,1.344138465
13,Forest,GLU036,1850,1.788600411
13,Forest,GLU036,1900,1.36876
13,Forest,GLU036,1950,3.037358449
13,Forest,GLU041,1700,3.052432568
13,Forest,GLU041,1750,3.739006786
13,Forest,GLU041,1800,4.425581004
13,Forest,GLU041,1850,5.40702
13,Forest,GLU041,1900,7.06265
13,Forest,GLU041,1950,10.00051423
13,Forest,GLU044,1700,3.96202
13,Forest,GLU044,1750,5.49050682
13,Forest,GLU044,1800,6.498699808
13,Forest,GLU044,1850,4.97506
13,Forest,GLU044,1900,7.33964
13,Forest,GLU044,1950,14.6851543
13,Forest,GLU046,1700,2.761598886
13,Forest,GLU046,1750,3.382756783
13,Forest,GLU046,1800,4.00391468
13,Forest,GLU046,1850,3.2782
13,Forest,GLU046,1900,6.1909
13,Forest,GLU046,1950,9.047672092
13,Forest,GLU054,1700,2.423840914
13,Forest,GLU054,1750,2.969027955
13,Forest,GLU054,1800,3.514214996
13,Forest,GLU054,1850,4.676249172
13,Forest,GLU054,1900,6.476386665
13,Forest,GLU054,1950,7.941094526
13,Forest,GLU057,1700,0.262060304
13,Forest,GLU057,1750,0.321004718
13,Forest,GLU057,1800,0.379949131
13,Forest,GLU057,1850,0.505585689
13,Forest,GLU057,1900,0.63036
13,Forest,GLU057,1950,0.858573528
13,Forest,GLU060,1700,0.00399
13,Forest,GLU060,1750,0.020915663
13,Forest,GLU060,1800,0.024756296
13,Forest,GLU060,1850,0.00636
13,Forest,GLU060,1900,0.0385
13,Forest,GLU060,1950,0.055941964
13,Forest,GLU061,1700,1.449025828
13,Forest,GLU061,1750,1.774950727
13,Forest,GLU061,1800,2.100875625
13,Forest,GLU061,1850,2.795565414
13,Forest,GLU061,1900,3.871727512
13,Forest,GLU061,1950,4.747362339
13,Forest,GLU062,1700,6.398909472
13,Forest,GLU062,1750,7.838196391
13,Forest,GLU062,1800,9.277483309
13,Forest,GLU062,1850,12.34523889
13,Forest,GLU062,1900,17.09757919
13,Forest,GLU062,1950,20.96438949
13,Forest,GLU063,1700,0.025017757
13,Forest,GLU063,1750,0.030644924
13,Forest,GLU063,1800,0.036272091
13,Forest,GLU063,1850,0.048266066
13,Forest,GLU063,1900,0.066846247
13,Forest,GLU063,1950,0.08196428
13,Forest,GLU064,1700,4.255819286
13,Forest,GLU064,1750,5.213067557
13,Forest,GLU064,1800,6.170315828
13,Forest,GLU064,1850,8.210634326
13,Forest,GLU064,1900,11.37134501
13,Forest,GLU064,1950,13.94310288
13,Forest,GLU067,1700,0.012879113
13,Forest,GLU067,1750,0.015775972
13,Forest,GLU067,1800,0.018672831
13,Forest,GLU067,1850,0.024847316
13,Forest,GLU067,1900,0.034412371
13,Forest,GLU067,1950,0.042195117
13,Forest,GLU073,1700,0.091527746
13,Forest,GLU073,1750,0.112114798
13,Forest,GLU073,1800,0.132701851
13,Forest,GLU073,1850,0.176581946
13,Forest,GLU073,1900,0.244557746
13,Forest,GLU073,1950,0.299867238
14,Forest,GLU017,1700,0.009811317
14,Forest,GLU017,1750,0.014155734
14,Forest,GLU017,1800,0.018500152
14,Forest,GLU017,1850,0.027253657
14,Forest,GLU017,1900,0.046007869
14,Forest,GLU017,1950,0.066358808
14,Forest,GLU025,1700,0.769595424
14,Forest,GLU025,1750,1.110369668
14,Forest,GLU025,1800,1.451143913
14,Forest,GLU025,1850,2.137765065
14,Forest,GLU025,1900,3.608837297
14,Forest,GLU025,1950,5.205156096
14,Forest,GLU030,1700,0.155439642
14,Forest,GLU030,1750,0.224267789
14,Forest,GLU030,1800,0.293095935
14,Forest,GLU030,1850,0.431776784
14,Forest,GLU030,1900,0.728897757
14,Forest,GLU030,1950,1.051315504
14,Forest,GLU035,1700,0.832892732
14,Forest,GLU035,1750,1.201694811
14,Forest,GLU035,1800,1.570496889
14,Forest,GLU035,1850,2.313590923
14,Forest,GLU035,1900,3.905655184
14,Forest,GLU035,1950,5.633267233
14,Forest,GLU039,1700,2.76728411
14,Forest,GLU039,1750,3.992628133
14,Forest,GLU039,1800,5.217972156
14,Forest,GLU039,1850,7.686900304
14,Forest,GLU039,1900,12.97653001
14,Forest,GLU039,1950,18.7165169
14,Forest,GLU047,1700,0.012022326
14,Forest,GLU047,1750,0.017345771
14,Forest,GLU047,1800,0.022669216
14,Forest,GLU047,1850,0.03339535
14,Forest,GLU047,1900,0.056375878
14,Forest,GLU047,1950,0.081312961
14,Forest,GLU049,1700,0.101843625
14,Forest,GLU049,1750,0.146939637
14,Forest,GLU049,1800,0.192035649
14,Forest,GLU049,1850,0.282898958
14,Forest,GLU049,1900,0.4775718
14,Forest,GLU049,1950,0.688819019
14,Forest,GLU054,1700,0.05860487
14,Forest,GLU054,1750,0.084554908
14,Forest,GLU054,1800,0.110504945
14,Forest,GLU054,1850,0.162791305
14,Forest,GLU054,1900,0.274813797
14,Forest,GLU054,1950,0.396373844
15,Forest,GLU054,1700,5.853322274
15,Forest,GLU054,1750,6.73334502
15,Forest,GLU054,1800,7.613367765
15,Forest,GLU054,1850,8.909067482
15,Forest,GLU054,1900,13.0407673
15,Forest,GLU054,1950,19.39665733
15,Forest,GLU055,1700,3.011727696
15,Forest,GLU055,1750,3.464528473
15,Forest,GLU055,1800,3.91732925
15,Forest,GLU055,1850,4.584009562
15,Forest,GLU055,1900,6.709905623
15,Forest,GLU055,1950,9.980221036
15,Forest,GLU070,1700,6.16282748
15,Forest,GLU070,1750,7.089383051
15,Forest,GLU070,1800,8.015938621
15,Forest,GLU070,1850,9.380150849
15,Forest,GLU070,1900,13.73032191
15,Forest,GLU070,1950,20.42229135
15,Forest,GLU072,1700,0.186820111
15,Forest,GLU072,1750,0.214907741
15,Forest,GLU072,1800,0.24299537
15,Forest,GLU072,1850,0.284350135
15,Forest,GLU072,1900,0.416221333
15,Forest,GLU072,1950,0.619081867
15,Forest,GLU075,1700,2.46729932
15,Forest,GLU075,1750,2.838247548
15,Forest,GLU075,1800,3.209195775
15,Forest,GLU075,1850,3.755360651
15,Forest,GLU075,1900,5.496959638
15,Forest,GLU075,1950,8.176101915
15,Forest,GLU084,1700,0.114970674
15,Forest,GLU084,1750,0.132256038
15,Forest,GLU084,1800,0.149541402
15,Forest,GLU084,1850,0.174991474
15,Forest,GLU084,1900,0.256146122
15,Forest,GLU084,1950,0.380988208
16,Forest,GLU008,1700,12.17038396
16,Forest,GLU008,1750,16.61037454
16,Forest,GLU008,1800,21.05036512
16,Forest,GLU008,1850,29.52196555
16,Forest,GLU008,1900,52.30157057
16,Forest,GLU008,1950,60.5406448
16,Forest,GLU012,1700,27.73611078
16,Forest,GLU012,1750,37.85477843
16,Forest,GLU012,1800,47.97344608
16,Forest,GLU012,1850,67.28008822
16,Forest,GLU012,1900,119.1944445
16,Forest,GLU012,1950,137.9711631
16,Forest,GLU013,1700,18.12174092
16,Forest,GLU013,1750,24.73290119
16,Forest,GLU013,1800,31.34406146
16,Forest,GLU013,1850,43.95830177
16,Forest,GLU013,1900,77.87720702
16,Forest,GLU013,1950,90.14521508
16,Forest,GLU017,1700,0.288433834
16,Forest,GLU017,1750,0.393660054
16,Forest,GLU017,1800,0.498886275
16,Forest,GLU017,1850,0.699660236
16,Forest,GLU017,1900,1.23952889
16,Forest,GLU017,1950,1.434792061
16,Forest,GLU020,1700,3.187838902
16,Forest,GLU020,1750,4.350823959
16,Forest,GLU020,1800,5.513809015
16,Forest,GLU020,1850,7.732810279
16,Forest,GLU020,1900,13.69956624
16,Forest,GLU020,1950,15.85766096
16,Forest,GLU021,1700,0.003071808
16,Forest,GLU021,1750,0.004192463
16,Forest,GLU021,1800,0.005313118
16,Forest,GLU021,1850,0.007451352
16,Forest,GLU021,1900,0.01320093
16,Forest,GLU021,1950,0.015280474
16,Forest,GLU022,1700,0.561261273
16,Forest,GLU022,1750,0.7660202
16,Forest,GLU022,1800,0.970779127
16,Forest,GLU022,1850,1.361463698
16,Forest,GLU022,1900,2.411990135
16,Forest,GLU022,1950,2.791951302
16,Forest,GLU025,1700,1.421624518
16,Forest,GLU025,1750,1.940260535
16,Forest,GLU025,1800,2.458896552
16,Forest,GLU025,1850,3.448465568
16,Forest,GLU025,1900,6.109354913
16,Forest,GLU025,1950,7.071762506
16,Forest,GLU029,1700,1.895293951
16,Forest,GLU029,1750,2.586733704
16,Forest,GLU029,1800,3.278173457
16,Forest,GLU029,1850,4.597455831
16,Forest,GLU029,1900,8.144923827
16,Forest,GLU029,1950,9.427994894
16,Forest,GLU030,1700,2.625992472
16,Forest,GLU030,1750,3.584005125
16,Forest,GLU030,1800,4.542017779
16,Forest,GLU030,1850,6.369927154
16,Forest,GLU030,1900,11.28506143
16,Forest,GLU030,1950,13.06279884
16,Forest,GLU031,1700,0.043878357
16,Forest,GLU031,1750,0.059886027
16,Forest,GLU031,1800,0.075893697
16,Forest,GLU031,1850,0.106436687
16,Forest,GLU031,1900,0.18856488
16,Forest,GLU031,1950,0.218269533
16,Forest,GLU033,1700,0.517142198
16,Forest,GLU033,1750,0.705805636
16,Forest,GLU033,1800,0.894469075
16,Forest,GLU033,1850,1.254443097
16,Forest,GLU033,1900,2.222390784
16,Forest,GLU033,1950,2.572484336
16,Forest,GLU035,1700,0.350132306
16,Forest,GLU035,1750,0.477867318
16,Forest,GLU035,1800,0.60560233
16,Forest,GLU035,1850,0.849323563
16,Forest,GLU035,1900,1.504674755
16,Forest,GLU035,1950,1.741706394
16,Forest,GLU049,1700,0.007824039
16,Forest,GLU049,1750,0.0106784
16,Forest,GLU049,1800,0.01353276
16,Forest,GLU049,1850,0.018978943
16,Forest,GLU049,1900,0.033623388
16,Forest,GLU049,1950,0.038920085
16,Forest,GLU054,1700,0.050461991
16,Forest,GLU054,1750,0.068871498
16,Forest,GLU054,1800,0.087281005
16,Forest,GLU054,1850,0.122406751
16,Forest,GLU054,1900,0.216857693
16,Forest,GLU054,1950,0.251019318
17,Forest,GLU089,1700,3.728266541
17,Forest,GLU089,1750,4.142518504
17,Forest,GLU089,1800,4.556770467
17,Forest,GLU089,1850,5.328032225
17,Forest,GLU089,1900,6.428435339
17,Forest,GLU089,1950,8.111804171
17,Forest,GLU107,1700,4.538798108
17,Forest,GLU107,1750,5.043109161
17,Forest,GLU107,1800,5.547420214
17,Forest,GLU107,1850,6.486355606
17,Forest,GLU107,1900,7.825988252
17,Forest,GLU107,1950,9.875324367
17,Forest,GLU110,1700,97.00720888
17,Forest,GLU110,1750,107.7857909
17,Forest,GLU110,1800,118.5643729
17,Forest,GLU110,1850,138.6321309
17,Forest,GLU110,1900,167.263945
17,Forest,GLU110,1950,211.0641696
17,Forest,GLU113,1700,2.753280766
17,Forest,GLU113,1750,3.059200944
17,Forest,GLU113,1800,3.365121122
17,Forest,GLU113,1850,3.934688812
17,Forest,GLU113,1900,4.747323503
17,Forest,GLU113,1950,5.990471486
17,Forest,GLU116,1700,3.332051666
17,Forest,GLU116,1750,3.702279741
17,Forest,GLU116,1800,4.072507816
17,Forest,GLU116,1850,4.761805107
17,Forest,GLU116,1900,5.745264843
17,Forest,GLU116,1950,7.249736656
17,Forest,GLU117,1700,4.912318977
17,Forest,GLU117,1750,5.458132361
17,Forest,GLU117,1800,6.003945746
17,Forest,GLU117,1850,7.020150925
17,Forest,GLU117,1900,8.470028781
17,Forest,GLU117,1950,10.68801523
17,Forest,GLU118,1700,6.276158796
17,Forest,GLU118,1750,6.973509984
17,Forest,GLU118,1800,7.670861172
17,Forest,GLU118,1850,8.96920216
17,Forest,GLU118,1900,10.82161926
17,Forest,GLU118,1950,13.65540005
17,Forest,GLU120,1700,4.562166721
17,Forest,GLU120,1750,5.069074287
17,Forest,GLU120,1800,5.575981854
17,Forest,GLU120,1850,6.519751481
17,Forest,GLU120,1900,7.866281406
17,Forest,GLU120,1950,9.926168804
17,Forest,GLU122,1700,10.04168893
17,Forest,GLU122,1750,11.15743248
17,Forest,GLU122,1800,12.27317604
17,Forest,GLU122,1850,14.35048745
17,Forest,GLU122,1900,17.31430607
17,Forest,GLU122,1950,21.84828077
17,Forest,GLU123,1700,19.82052182
17,Forest,GLU123,1750,22.02280268
17,Forest,GLU123,1800,24.22508355
17,Forest,GLU123,1850,28.32532969
17,Forest,GLU123,1900,34.17538458
17,Forest,GLU123,1950,43.1246505
17,Forest,GLU128,1700,3.329393355
17,Forest,GLU128,1750,3.699326062
17,Forest,GLU128,1800,4.069258769
17,Forest,GLU128,1850,4.758006138
17,Forest,GLU128,1900,5.74068127
17,Forest,GLU128,1950,7.243952815
17,Forest,GLU129,1700,10.49408069
17,Forest,GLU129,1750,11.66009001
17,Forest,GLU129,1800,12.82609933
17,Forest,GLU129,1850,14.99699645
17,Forest,GLU129,1900,18.09433913
17,Forest,GLU129,1950,22.83257556
17,Forest,GLU137,1700,4.501300584
17,Forest,GLU137,1750,5.001445244
17,Forest,GLU137,1800,5.501589904
17,Forest,GLU137,1850,6.432768231
17,Forest,GLU137,1900,7.76133343
17,Forest,GLU137,1950,9.793738845
17,Forest,GLU140,1700,15.58779187
17,Forest,GLU140,1750,17.31976927
17,Forest,GLU140,1800,19.05174667
17,Forest,GLU140,1850,22.27637335
17,Forest,GLU140,1900,26.87713205
17,Forest,GLU140,1950,33.91525626
17,Forest,GLU141,1700,0.06736664
17,Forest,GLU141,1750,0.074851824
17,Forest,GLU141,1800,0.082337009
17,Forest,GLU141,1850,0.09627306
17,Forest,GLU141,1900,0.116156418
17,Forest,GLU141,1950,0.146573477
17,Forest,GLU145,1700,2.325921654
17,Forest,GLU145,1750,2.584357471
17,Forest,GLU145,1800,2.842793289
17,Forest,GLU145,1850,3.323953743
17,Forest,GLU145,1900,4.010452791
17,Forest,GLU145,1950,5.060641659
17,Forest,GLU147,1700,4.313545062
17,Forest,GLU147,1750,4.792827991
17,Forest,GLU147,1800,5.272110921
17,Forest,GLU147,1850,6.164448502
17,Forest,GLU147,1900,7.437597394
17,Forest,GLU147,1950,9.385228346
17,Forest,GLU153,1700,9.354486373
17,Forest,GLU153,1750,10.39387406
17,Forest,GLU153,1800,11.43326175
17,Forest,GLU153,1850,13.36841245
17,Forest,GLU153,1900,16.12940226
17,Forest,GLU153,1950,20.35309459
17,Forest,GLU155,1700,7.201674292
17,Forest,GLU155,1750,8.001860567
17,Forest,GLU155,1800,8.802046841
17,Forest,GLU155,1850,10.29184804
17,Forest,GLU155,1900,12.41743234
17,Forest,GLU155,1950,15.6690974
17,Forest,GLU235,1700,7.552375294
17,Forest,GLU235,1750,8.391528359
17,Forest,GLU235,1800,9.230681423
17,Forest,GLU235,1850,10.79303169
17,Forest,GLU235,1900,13.02212589
17,Forest,GLU235,1950,16.43213776
18,Forest,GLU158,1700,1.05050215
18,Forest,GLU158,1750,1.211786306
18,Forest,GLU158,1800,1.373070462
18,Forest,GLU158,1850,1.842548694
18,Forest,GLU158,1900,3.427844648
18,Forest,GLU158,1950,6.338537512
18,Forest,GLU159,1700,0.072439914
18,Forest,GLU159,1750,0.083561653
18,Forest,GLU159,1800,0.094683392
18,Forest,GLU159,1850,0.127057398
18,Forest,GLU159,1900,0.236375311
18,Forest,GLU159,1950,0.437089171
18,Forest,GLU163,1700,5.474063804
18,Forest,GLU163,1750,6.314499745
18,Forest,GLU163,1800,7.154935686
18,Forest,GLU163,1850,9.601340766
18,Forest,GLU163,1900,17.8621627
18,Forest,GLU163,1950,33.02949811
18,Forest,GLU164,1700,2.525685237
18,Forest,GLU164,1750,2.913455042
18,Forest,GLU164,1800,3.301224846
18,Forest,GLU164,1850,4.429974786
18,Forest,GLU164,1900,8.24144589
18,Forest,GLU164,1950,15.239522
18,Forest,GLU165,1700,8.200326542
18,Forest,GLU165,1750,9.459327058
18,Forest,GLU165,1800,10.71832757
18,Forest,GLU165,1850,14.38312236
18,Forest,GLU165,1900,26.75810369
18,Forest,GLU165,1950,49.479268
18,Forest,GLU167,1700,5.515957817
18,Forest,GLU167,1750,6.362825768
18,Forest,GLU167,1800,7.209693719
18,Forest,GLU167,1850,9.674821585
18,Forest,GLU167,1900,17.9988651
18,Forest,GLU167,1950,33.28227891
18,Forest,GLU175,1700,1.8584648
18,Forest,GLU175,1750,2.143795894
18,Forest,GLU175,1800,2.429126988
18,Forest,GLU175,1850,3.259690513
18,Forest,GLU175,1900,6.064269951
18,Forest,GLU175,1950,11.21363612
18,Forest,GLU178,1700,0.054179213
18,Forest,GLU178,1750,0.062497376
18,Forest,GLU178,1800,0.07081554
18,Forest,GLU178,1850,0.095028685
18,Forest,GLU178,1900,0.176789667
18,Forest,GLU178,1950,0.326907445
18,Forest,GLU181,1700,0.043824675
18,Forest,GLU181,1750,0.050553101
18,Forest,GLU181,1800,0.057281527
18,Forest,GLU181,1850,0.076867142
18,Forest,GLU181,1900,0.143002257
18,Forest,GLU181,1950,0.264430062
19,Forest,GLU051,1700,27.41551512
19,Forest,GLU051,1750,29.10783087
19,Forest,GLU051,1800,30.80014662
19,Forest,GLU051,1850,32.49246236
19,Forest,GLU051,1900,44.78172086
19,Forest,GLU051,1950,85.09471276
19,Forest,GLU103,1700,0.030338983
19,Forest,GLU103,1750,0.03221176
19,Forest,GLU103,1800,0.034084537
19,Forest,GLU103,1850,0.035957313
19,Forest,GLU103,1900,0.049557043
19,Forest,GLU103,1950,0.094168833
20,Forest,GLU091,1700,0.064498994
20,Forest,GLU091,1750,0.076962827
20,Forest,GLU091,1800,0.089426661
20,Forest,GLU091,1850,0.109820287
20,Forest,GLU091,1900,0.195030625
20,Forest,GLU091,1950,0.408281213
20,Forest,GLU096,1700,2.98211045
20,Forest,GLU096,1750,3.558375682
20,Forest,GLU096,1800,4.134640915
20,Forest,GLU096,1850,5.07754006
20,Forest,GLU096,1900,9.01723931
20,Forest,GLU096,1950,18.87687843
20,Forest,GLU105,1700,0.13276829
20,Forest,GLU105,1750,0.158424533
20,Forest,GLU105,1800,0.184080775
20,Forest,GLU105,1850,0.226060142
20,Forest,GLU105,1900,0.401461805
20,Forest,GLU105,1950,0.840428587
20,Forest,GLU111,1700,2.002474538
20,Forest,GLU111,1750,2.389434201
20,Forest,GLU111,1800,2.776393864
20,Forest,GLU111,1850,3.409546647
20,Forest,GLU111,1900,6.055038009
20,Forest,GLU111,1950,12.67574393
20,Forest,GLU114,1700,0.123038373
20,Forest,GLU114,1750,0.146814399
20,Forest,GLU114,1800,0.170590425
20,Forest,GLU114,1850,0.209493336
20,Forest,GLU114,1900,0.372040697
20,Forest,GLU114,1950,0.77883782
20,Forest,GLU115,1700,0.371980728
20,Forest,GLU115,1750,0.44386256
20,Forest,GLU115,1800,0.515744392
20,Forest,GLU115,1850,0.633359187
20,Forest,GLU115,1900,1.124787061
20,Forest,GLU115,1950,2.35465289
20,Forest,GLU130,1700,0.134676528
20,Forest,GLU130,1750,0.160701521
20,Forest,GLU130,1800,0.186726513
20,Forest,GLU130,1850,0.229309236
20,Forest,GLU130,1900,0.407231894
20,Forest,GLU130,1950,0.852507812
20,Forest,GLU131,1700,0.527500123
20,Forest,GLU131,1750,0.629434638
20,Forest,GLU131,1800,0.731369153
20,Forest,GLU131,1850,0.898156877
20,Forest,GLU131,1900,1.595043151
20,Forest,GLU131,1950,3.339096881
20,Forest,GLU132,1700,0.178593379
20,Forest,GLU132,1750,0.213104895
20,Forest,GLU132,1800,0.247616412
20,Forest,GLU132,1850,0.304084993
20,Forest,GLU132,1900,0.54002669
20,Forest,GLU132,1950,1.13050323
20,Forest,GLU133,1700,0.904001217
20,Forest,GLU133,1750,1.078691081
20,Forest,GLU133,1800,1.253380946
20,Forest,GLU133,1850,1.539212738
20,Forest,GLU133,1900,2.73349879
20,Forest,GLU133,1950,5.722363862
20,Forest,GLU134,1700,0.363699394
20,Forest,GLU134,1750,0.433980935
20,Forest,GLU134,1800,0.504262475
20,Forest,GLU134,1850,0.619258835
20,Forest,GLU134,1900,1.099746146
20,Forest,GLU134,1950,2.302231714
20,Forest,GLU135,1700,0.025837038
20,Forest,GLU135,1750,0.030829806
20,Forest,GLU135,1800,0.035822574
20,Forest,GLU135,1850,0.043991863
20,Forest,GLU135,1900,0.078125461
20,Forest,GLU135,1950,0.163549482
20,Forest,GLU136,1700,0.764998661
20,Forest,GLU136,1750,0.912827569
20,Forest,GLU136,1800,1.060656476
20,Forest,GLU136,1850,1.30253772
20,Forest,GLU136,1900,2.31318595
20,Forest,GLU136,1950,4.842472122
20,Forest,GLU217,1700,0.005344926
20,Forest,GLU217,1750,0.006377783
20,Forest,GLU217,1800,0.007410641
20,Forest,GLU217,1850,0.009100627
20,Forest,GLU217,1900,0.016161868
20,Forest,GLU217,1950,0.033833594
20,Forest,GLU221,1700,0.008368215
20,Forest,GLU221,1750,0.009985295
20,Forest,GLU221,1800,0.011602374
20,Forest,GLU221,1850,0.01424828
20,Forest,GLU221,1900,0.025303621
20,Forest,GLU221,1950,0.052971133
20,Forest,GLU231,1700,0.197869388
20,Forest,GLU231,1750,0.236105815
20,Forest,GLU231,1800,0.274342242
20,Forest,GLU231,1850,0.336905611
20,Forest,GLU231,1900,0.598313059
20,Forest,GLU231,1950,1.252521141
21,Forest,GLU052,1700,2.221400468
21,Forest,GLU052,1750,2.437844256
21,Forest,GLU052,1800,2.654288044
21,Forest,GLU052,1850,3.044417066
21,Forest,GLU052,1900,4.016046116
21,Forest,GLU052,1950,5.17567
21,Forest,GLU072,1700,1.640284503
21,Forest,GLU072,1750,1.80010683
21,Forest,GLU072,1800,1.959929156
21,Forest,GLU072,1850,2.248000847
21,Forest,GLU072,1900,2.965452786
21,Forest,GLU072,1950,5.17244512
21,Forest,GLU082,1700,0
21,Forest,GLU082,1750,0
21,Forest,GLU082,1800,0
21,Forest,GLU082,1850,0
21,Forest,GLU082,1900,0
21,Forest,GLU082,1950,0
21,Forest,GLU084,1700,0.811702322
21,Forest,GLU084,1750,0.890791135
21,Forest,GLU084,1800,0.969879948
21,Forest,GLU084,1850,1.112433547
21,Forest,GLU084,1900,1.467467935
21,Forest,GLU084,1950,2.559608231
21,Forest,GLU093,1700,0
21,Forest,GLU093,1750,0
21,Forest,GLU093,1800,0
21,Forest,GLU093,1850,0
21,Forest,GLU093,1900,0
21,Forest,GLU093,1950,0
21,Forest,GLU094,1700,0
21,Forest,GLU094,1750,0
21,Forest,GLU094,1800,0
21,Forest,GLU094,1850,0
21,Forest,GLU094,1900,0
21,Forest,GLU094,1950,0
22,Forest,GLU089,1700,6.92721
22,Forest,GLU089,1750,6.70481
22,Forest,GLU089,1800,6.37667
22,Forest,GLU089,1850,2.334785808
22,Forest,GLU089,1900,5.9338
22,Forest,GLU089,1950,4.39081
23,Forest,GLU003,1700,0.587843849
23,Forest,GLU003,1750,0.848139113
23,Forest,GLU003,1800,1.108434376
23,Forest,GLU003,1850,1.632899581
23,Forest,GLU003,1900,2.756555902
