; historical from hector_ceds CMIP7 release (CEDS v2025_03_18),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
; commit 59a4b009229a84e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
; there should be no emissions after emissions-switch-year otherwise hector will get a mix of these input emissions and gcam's emissions ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
; date Thu Mar 27 12:03:55 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
; UNITS:, Tg, Gg, Gg, Gg, Gg, Gg, Gg, Gg, Gg, Gg, Gg, Gg, Tg CH4, Tg CO, Gg, Gg, Gg, Gg, Gg, Gg, Gg, Gg, Gg, Gg, NA, Gg, Tg N, Tg, Tg NMVOC, Tg N, Tg, W/m2, Gg, Gg S, W/m2, Pg C/yr, Pg C/yr, Gg, Gg, Gg, Pg C/yr, Pg C/yr
Date,BC_emissions,C2F6_emissions,CCl4_emissions,CF4_emissions,CFC113_emissions,CFC114_emissions,CFC115_emissions,CFC11_emissions,CFC12_emissions,CH3Br_emissions,CH3CCl3_emissions,CH3Cl_emissions,CH4_emissions,CO_emissions,HCFC141b_emissions,HCFC142b_emissions,HCFC22_emissions,HFC125_emissions,HFC134a_emissions,HFC143a_emissions,HFC227ea_emissions,HFC23_emissions,HFC245fa_emissions,HFC32_emissions,HFC365_emissions,HFC4310_emissions,N2O_emissions,NH3_emissions,NMVOC_emissions,NOX_emissions,OC_emissions,RF_albedo,SF6_emissions,SO2_emissions,SV,daccs_uptake,ffi_emissions,halon1211_emissions,halon1301_emissions,halon2402_emissions,luc_emissions,luc_uptake
1745,2.117664332,0,0.024856862,0.010071225,0,0,0,0,0,105.08773,0,4275.7449,26.9731522,348.4069933,0,0,0,0,0,0,0,0,0,0,0,0,0.647022492,6.746898436,60.84924986,3.873964292,16.00014167,0,0,1175.241177,0.185745674,0,0.002382157,0.007723273,0,0,0.081175867,0
1746,2.117664332,0,0.024856862,0.010071225,0,0,0,0,0,105.08773,0,4275.7449,26.9731522,348.4069933,0,0,0,0,0,0,0,0,0,0,0,0,0.647022492,6.746898436,60.84924986,3.873964292,16.00014167,0,0,1175.241177,0.185745674,0,0.002382157,0.007723273,0,0,0.081175867,0
1747,2.117664332,0,0.024856862,0.010071225,0,0,0,0,0,105.08773,0,4275.7449,26.9731522,348.4069933,0,0,0,0,0,0,0,0,0,0,0,0,0.647022492,6.746898436,60.84924986,3.873964292,16.00014167,0,0,1175.241177,0.185745674,0,0.002382157,0.007723273,0,0,0.081175867,0
1748,2.117664332,0,0.024856862,0.010071225,0,0,0,0,0,105.08773,0,4275.7449,26.9731522,348.4069933,0,0,0,0,0,0,0,0,0,0,0,0,0.647022492,6.746898436,60.84924986,3.873964292,16.00014167,0,0,1175.241177,0.185745674,0,0.002382157,0.007723273,0,0,0.081175867,0
1749,2.117664332,0,0.024856862,0.010071225,0,0,0,0,0,105.08773,0,4275.7449,26.9731522,348.4069933,0,0,0,0,0,0,0,0,0,0,0,0,0.647022492,6.746898436,60.84924986,3.873964292,16.00014167,0,0,1175.241177,0.185745674,0,0.002382157,0.007723273,0,0,0.081175867,0
1750,2.117664332,0,0.024856862,0.010071225,0,0,0,0,0,105.08773,0,4275.7449,26.9731522,348.4069933,0,0,0,0,0,0,0,0,0,0,0,0,0.647022492,6.746898436,60.84924986,3.873964292,16.00014167,0,0,1175.241177,0.185745674,0,0.002382157,0.007723273,0,0,0.081175867,0
1751,2.093305672,0,0.024856862,0.010071225,0,0,0,0,0,105.1072,0,4276.7685,26.80575461,343.8054221,0,0,0,0,0,0,0,0,0,0,0,0,0.639795307,6.678517827,59.91834937,3.830448434,15.74282774,-2.29E-04,0,1158.148445,0.185756746,0,0.002382157,0.007723273,0,0,0.08266927,0
1752,2.08517765,0,0.024856862,0.010071225,0,0,0,0,0,105.12502,0,4277.7049,26.71610421,341.6875487,0,0,0,0,0,0,0,0,0,0,0,0,0.636643224,6.637026408,59.46503187,3.831041272,15.59021722,-4.59E-04,0,1151.653139,0.185760472,0,0.002383091,0.007723273,0,0,0.084190146,0
1753,2.093301567,0,0.024856862,0.010071225,0,0,0,0,0,105.10373,0,4276.586,26.88191779,343.5533818,0,0,0,0,0,0,0,0,0,0,0,0,0.639068222,6.698151022,59.86218173,3.814456881,15.73990734,-6.88E-04,0,1157.732986,0.185761717,0,0.002383091,0.007723273,0,0,0.085739002,0
1754,2.121186237,0,0.024856862,0.010071225,0,0,0,0,0,105.07356,0,4274.9998,27.20217871,349.6930532,0,0,0,0,0,0,0,0,0,0,0,0,0.651028741,6.831072196,61.10859801,3.843988355,16.11775042,-9.18E-04,0,1182.673599,0.185762136,0,0.002384024,0.007723273,0,0,0.087316353,0
1755,2.121494522,0,0.024856862,0.010071225,0,0,0,0,0,105.09182,0,4275.9598,27.12452953,348.0215783,0,0,0,0,0,0,0,0,0,0,0,0,0.647222739,6.759042637,60.66640297,3.883304139,15.91876628,-0.001147286,0,1172.60812,0.16149051,0,0.002384958,0.007723273,0,0,0.088922722,0
1756,2.091691897,0,0.024856862,0.010071225,0,0,0,0,0,105.08556,0,4275.6306,27.01950749,343.1969379,0,0,0,0,0,0,0,0,0,0,0,0,0.638059179,6.736931182,59.7913155,3.776793033,15.75791806,-0.001376744,0,1159.565283,-0.064139904,0,0.002549244,0.007723273,0,0,0.090558644,0
1757,2.171183681,0,0.024856862,0.010071225,0,0,0,0,0,105.09137,0,4275.9361,27.5081579,355.8150738,0,0,0,0,0,0,0,0,0,0,0,0,0.659764435,6.861063912,62.11097864,3.995076478,16.26854817,-0.001606201,0,1202.991975,0.06548149,0,0.002550178,0.007723273,0,0,0.092224663,0
1758,2.144354822,0,0.024856862,0.010071225,0,0,0,0,0,105.09662,0,4276.2118,27.34458311,351.7123692,0,0,0,0,0,0,0,0,0,0,0,0,0.655768374,6.808020975,61.28470646,3.948243213,16.07992124,-0.001835658,0,1190.598472,0.143706674,0,0.002551111,0.007723273,0,0,0.093921331,0
1759,2.141494092,0,0.024856862,0.010071225,0,0,0,0,0,105.08372,0,4275.5338,27.47629477,351.3798572,0,0,0,0,0,0,0,0,0,0,0,0,0.651831787,6.857692088,61.29817278,3.879187435,16.14089641,-0.002065115,0,1186.126508,0.171560264,0,0.002552045,0.007723273,0,0,0.095649213,0
1760,2.152513558,0,0.024856862,0.010071225,0,0,0,0,0,105.04022,0,4273.2473,27.67411897,354.2898381,0,0,0,0,0,0,0,0,0,0,0,0,0.657186594,6.93895458,61.90744272,3.867048707,16.38751129,-0.002294573,0,1198.855601,0.180988301,0,0.002552045,0.007723273,0,0,0.097408883,0
1761,2.163015306,0,0.024856862,0.010071225,0,0,0,0,0,105.09143,0,4275.9395,27.63823137,354.575132,0,0,0,0,0,0,0,0,0,0,0,0,0.658614094,6.890948389,61.8429543,3.94440501,16.26204516,-0.00252403,0,1203.667018,0.184158544,0,0.002795674,0.007723273,0,0,0.099200926,0
1762,2.127597498,0,0.024856862,0.010071225,0,0,0,0,0,105.08127,0,4275.4052,27.55173731,349.1162511,0,0,0,0,0,0,8.32E-08,0,0,1.51E-06,0,0,0.647424105,6.88160418,60.88850292,3.802220087,16.09779467,-0.002753487,0,1182.893667,-0.719878886,0,0.002796608,0.007723273,0,0,0.101025937,0
1763,2.133469739,0,0.024856862,0.010071225,0,0,0,0,0,105.09332,0,4276.0386,27.56122955,349.9252906,0,0,0,0,0,0,6.68E-07,0,0,1.24E-05,0,0,0.650933293,6.876118496,60.99116883,3.842757037,16.10034374,-0.002982944,0,1188.799093,-0.439960121,0,0.002797541,0.007723273,0,0,0.102884523,0
1764,2.098579383,0,0.024856862,0.010071225,0,0,0,0,0,105.1104,0,4276.9364,27.19113443,341.9099896,0,0,0,0,0,0,1.27E-06,0,0,2.50E-05,0,0,0.637595389,6.705961692,59.30515312,3.825605408,15.53399417,-0.003212402,0,1156.508453,-0.039047325,0,0.002798475,0.007723273,0,0,0.104777302,0
1765,2.151219518,0,0.024856862,0.010071225,0,0,0,0,0,105.07293,0,4274.9668,27.76167727,352.7974891,0,0,0,0,0,0,1.39E-06,0,0,3.03E-05,0,0,0.655761943,6.918678221,61.49893924,3.874751308,16.25692362,-0.003441859,0,1197.804167,0.109581666,0,0.002799408,0.007723273,0,0,0.106704903,0
1766,2.138611574,0,0.024856862,0.010071225,0,0,0,0,0,105.07758,0,4275.2111,27.61362325,349.2397442,0,0,0,0,0,0,1.42E-06,0,0,3.44E-05,0,0,0.649946508,6.841666448,60.73138759,3.881448203,15.93745164,-0.003671316,0,1187.887647,-0.178487527,0,0.003123314,0.007723273,0,0,0.108667966,0
1767,2.141200586,0,0.024856862,0.010071225,0,0,0,0,0,105.08566,0,4275.6359,27.66771795,349.4745846,0,0,0,0,0,0,1.46E-06,0,0,3.84E-05,0,0,0.649685234,6.849833675,60.76631752,3.877065781,15.98087288,-0.003900773,0,1189.058745,-0.230039677,0,0.003124248,0.007723273,0,0,0.110667143,0
1768,2.212459856,0,0.024856862,0.010071225,0,0,0,0,0,105.04673,0,4273.5893,28.23456005,362.5115867,0,0,0,0,0,0,1.49E-06,0,0,4.25E-05,0,0,0.673486231,7.027151522,63.24380999,4.035589245,16.64571844,-0.004130231,0,1236.521943,0.029544124,0,0.003125181,0.007723273,0,0,0.1127031,0
1769,2.167548457,0,0.024856862,0.010071225,0,0,0,0,0,105.0767,0,4275.165,27.97604306,354.8826696,0,0,0,0,0,0,1.53E-06,0,0,4.65E-05,0,0,0.660401243,6.960479259,61.8310681,3.911197512,16.31875248,-0.004359688,0,1212.946125,0.132534616,0,0.003126115,0.007723273,0,0,0.114776512,0
1770,2.169866572,0,0.024856862,0.010071225,0,0,0,0,0,105.04544,0,4273.5216,28.01671682,355.2172606,0,0,0,0,0,0,1.57E-06,0,0,5.06E-05,0,0,0.661772687,6.957678286,61.84939492,3.923695684,16.3280368,-0.004589145,0,1213.955748,0.036362348,0,0.003127048,0.007723273,0,0,0.116888069,0
1771,2.132077077,0,0.024856862,0.010071225,0,0,0,0,0,105.07227,0,4274.9318,27.78125425,347.7126042,0,0,0,0,0,0,1.60E-06,0,0,5.47E-05,0,0,0.649284665,6.871108684,60.31412318,3.839756167,15.90927117,-0.004818602,0,1190.634995,0.088893036,0,0.003467756,0.007723273,0,0,0.119038473,0
1772,2.118970122,0,0.024856862,0.010071225,0,0,0,0,0,105.08887,0,4275.8046,27.70745161,344.4634618,0,0,0,0,0,0,1.64E-06,0,0,5.87E-05,0,0,0.643657159,6.845319921,59.62091693,3.809530493,15.70352112,-0.00504806,0,1178.299002,0.151100522,0,0.00346869,0.007723273,0,0,0.121228438,0
1773,2.125372315,0,0.024856862,0.010071225,0,0,0,0,0,105.06952,0,4274.7874,27.86648103,345.6261279,0,0,0,0,0,0,1.67E-06,0,0,6.28E-05,0,0,0.645546879,6.906791299,59.81860552,3.792279362,15.79603492,-0.005277517,0,1181.210422,0.174022557,0,0.003469623,0.007723273,0,0,0.123458692,0
1774,2.18824145,0,0.024856862,0.010071225,0,0,0,0,0,105.0265,0,4272.5262,28.48725972,357.9523286,0,0,0,0,0,0,1.71E-06,0,0,6.68E-05,0,0,0.668765573,7.150188761,62.22148654,3.888630525,16.46899058,-0.005506974,0,1227.090222,0.181814436,0,0.003470557,0.007723273,0,0,0.125729977,0
1775,2.18306038,0,0.024856862,0.010071225,0,0,0,0,0,105.05246,0,4273.8905,28.38267104,354.8953212,0,0,0,0,0,0,1.75E-06,0,0,7.09E-05,0,0,0.662914537,7.072331343,61.45504705,3.914614708,16.18454921,-0.005736431,0,1211.515714,0.184436008,0,0.00347149,0.007723273,0,0,0.128043046,0
1776,2.146865285,0,0.024856862,0.010071225,0,0,0,0,0,105.03944,0,4273.2061,28.28349125,348.7402524,0,0,0,0,0,0,1.78E-06,0,0,7.49E-05,0,0,0.651222566,7.064345784,60.30190205,3.773986558,15.9674103,-0.005965889,0,1196.809537,0.185316816,0,0.003830867,0.007723273,0,0,0.13039867,0
1777,2.205687903,0,0.024856862,0.010071225,0,0,0,0,0,105.05273,0,4273.9048,28.66002963,357.3863784,0,0,0,0,0,0,1.82E-06,0,0,7.90E-05,0,0,0.665965758,7.159047149,61.82031933,3.934470977,16.27278554,-0.006195346,0,1224.562788,0.185612686,0,0.003831801,0.007723273,0,0,0.132797629,0
1778,2.234164996,0,0.024856862,0.010071225,0,0,0,0,0,105.04465,0,4273.48,28.89493638,362.5957908,0,0,0,0,0,0,1.85E-06,0,0,8.30E-05,0,0,0.678704974,7.23787764,62.71639694,4.017553543,16.50077054,-0.006424803,0,1244.468368,0.185712075,0,0.003832734,0.007723273,0,0,0.135240723,0
1779,2.196499222,0,0.024856862,0.010071225,0,0,0,0,0,105.03691,0,4273.0734,28.80476028,355.7659322,0,0,0,0,0,0,1.89E-06,0,0,8.71E-05,0,0,0.663638531,7.22224349,61.43981044,3.862108733,16.23074946,-0.00665426,0,1216.733114,0.185745465,0,0.003833668,0.007723273,0,0,0.137728763,0
1780,2.224161022,0,0.024856862,0.010071225,0,0,0,0,0,104.98817,0,4270.511,29.17341982,361.4454868,0,0,0,0,0,0,1.92E-06,0,0,9.10E-05,0,0,0.673533411,7.373097096,62.56369447,3.867629519,16.61912447,-0.006883718,0,1238.292286,0.185756681,0,0.003854862,0.007723273,0,0,0.140262576,0
1781,2.225251242,0,0.024856862,0.010071225,0,0,0,0,0,105.04236,0,4273.3596,29.08546087,359.9137155,0,0,0,0,0,0,1.96E-06,0,0,9.52E-05,0,0,0.67160153,7.308625502,62.14332004,3.917192023,16.41012077,-0.007113175,0,1240.654767,0.185760451,0,0.004309676,0.007723273,0,0,0.142843003,0
1782,2.197156176,0,0.024856862,0.010071225,0,0,0,0,0,105.03125,0,4272.7759,29.07378824,355.8693088,0,0,0,0,0,0,2.00E-06,0,0,9.92E-05,0,0,0.663352715,7.321653016,61.44005436,3.790288071,16.31822276,-0.007342632,0,1224.387966,0.185761713,0,0.004311132,0.007723273,0,0,0.145470903,0
1783,2.188181372,0,0.024856862,0.010071225,0,0,0,0,0,105.0436,0,4273.4248,29.0057988,354.1087724,0,0,0,0,0,0,2.03E-06,0,0,1.03E-04,0,0,0.662176412,7.29744534,61.0603696,3.785170191,16.21488515,-0.007572089,0,1222.467043,-1.607111309,0,0.00431352,0.007723273,0,0,0.148147149,0
1784,2.178967062,0,0.024856862,0.010071225,0,0,0,0,0,105.05531,0,4274.0405,28.81132127,350.3908866,0,0,0,0,0,0,2.07E-06,0,0,1.07E-04,0,0,0.656508468,7.181556088,60.17524157,3.83177302,15.83822436,-0.007801547,0,1204.951213,-3.487549643,0,0.004313922,0.007723273,0,0,0.150872629,0
1785,2.204985714,0,0.024856862,0.010071225,0,0,0,0,0,105.02817,0,4272.6136,29.20835458,356.6252649,0,0,0,0,0,0,2.10E-06,0,0,1.11E-04,0,0,0.666943137,7.337738345,61.46178049,3.81804474,16.34482993,-0.008031004,0,1230.593754,-1.322721197,0,0.00431809,0.007723273,0,0,0.153648251,0
1786,2.198472591,0,0.024856862,0.010071225,0,0,0,0,0,105.02684,0,4272.5442,29.13743499,354.0154306,0,0,0,0,0,0,2.14E-06,0,0,1.15E-04,0,0,0.662029106,7.289844638,60.88707155,3.82270335,16.08120688,-0.008260461,0,1228.045934,-0.487257524,0,0.004900675,0.007723273,0,0,0.156474937,0
1787,2.225810876,0,0.024856862,0.010071225,0,0,0,0,0,105.03415,0,4272.9283,29.36590172,358.602054,0,0,0,0,0,0,2.18E-06,0,0,1.19E-04,0,0,0.670113252,7.353119886,61.73006685,3.881476882,16.32660081,-0.008489918,0,1245.165159,-0.096137761,0,0.004902887,0.007723273,0,0,0.159353625,0
1788,2.296721517,0,0.024856862,0.010071225,0,0,0,0,0,104.9922,0,4270.7227,29.92666453,371.159601,0,0,0,0,0,0,2.21E-06,0,0,1.23E-04,0,0,0.692868455,7.528071391,64.10545629,4.034909803,16.96187458,-0.008719376,0,1289.063662,0.088531065,0,0.00490399,0.007723273,0,0,0.162285272,0
1789,2.250100952,0,0.024856862,0.010071225,0,0,0,0,0,105.0242,0,4272.405,29.66656809,363.2429595,0,0,0,0,0,0,2.25E-06,0,0,1.28E-04,0,0,0.679798704,7.459840816,62.61774067,3.907466055,16.62128935,-0.008948833,0,1264.020325,0.152985893,0,0.004905501,0.007723273,0,0,0.165270854,0
1790,2.259639431,0,0.024856862,0.010071225,0,0,0,0,0,104.99139,0,4270.6805,29.76783946,364.6799705,0,0,0,0,0,0,2.28E-06,0,0,1.32E-04,0,0,0.68294818,7.475769464,62.83578831,3.933565578,16.67969095,-0.00917829,0,1268.691953,0.174747138,0,0.004908239,0.007723273,0,0,0.168311362,0
1791,2.217221676,0,0.024856862,0.010071225,0,0,0,0,0,105.02128,0,4272.2515,29.4696091,356.4467359,0,0,0,0,0,0,2.32E-06,0,0,1.36E-04,0,0,0.668701228,7.351059421,61.2117291,3.844486486,16.24196355,-0.009407747,0,1248.120086,0.182061991,0,0.005481079,0.007723273,0,0,0.171407806,0
1792,2.208491886,0,0.024856862,0.010071225,0,0,0,0,0,105.04466,0,4273.4807,29.36194848,354.0415182,0,0,0,0,0,0,2.36E-06,0,0,1.40E-04,0,0,0.665138624,7.291883935,60.70108989,3.848514633,16.07598979,-0.009637205,0,1244.141027,0.184519353,0,0.005595057,0.007723273,0,0,0.174561216,0
1793,2.201547022,0,0.024856862,0.010071225,0,0,0,0,0,105.02605,0,4272.5025,29.42222092,353.1600551,0,0,0,0,0,0,2.39E-06,0,0,1.44E-04,0,0,0.662518335,7.309466018,60.58279715,3.794480377,16.10981274,-0.009866662,0,1240.893449,0.185344816,0,0.005601888,0.007723273,0,0,0.17777264,0
1794,2.263956765,0,0.024856862,0.010071225,0,0,0,0,0,104.98417,0,4270.301,30.00287786,365.5085441,0,0,0,0,0,0,2.43E-06,0,0,1.48E-04,0,0,0.685314014,7.521501021,63.03855834,3.89832802,16.80028061,-0.010096119,0,1287.495771,0.1856221,0,0.005593137,0.007723273,0,0,0.181043144,0
1795,2.254426443,0,0.024856862,0.010071225,0,0,0,0,0,105.01093,0,4271.7076,29.85067159,361.9771326,0,0,0,0,0,0,2.46E-06,0,0,1.52E-04,0,0,0.678133974,7.414754396,62.2455367,3.915448967,16.52096585,-0.010325576,0,1271.032878,0.185715243,0,0.005596771,0.007723273,0,0,0.184373817,0
1796,2.206888304,0,0.024856862,0.010071225,0,0,0,0,0,104.99978,0,4271.1214,29.66267717,354.259012,0,0,0,0,0,0,2.50E-06,0,0,1.56E-04,0,0,0.663228248,7.369061747,60.86980923,3.745945351,16.26965466,-0.010555034,0,1250.0525,0.056138903,0,0.005863576,0.007723273,0,0,0.187765764,0
1797,2.268722835,0,0.024856862,0.010071225,0,0,0,0,0,105.01623,0,4271.986,29.99467315,363.3219726,0,0,0,0,0,0,2.54E-06,0,0,1.60E-04,0,0,0.679026278,7.422115213,62.47977325,3.937314869,16.58257444,-0.010784491,0,1285.778676,-0.042794853,0,0.006155888,0.007723273,0,0,0.191220113,0
1798,2.290798537,0,0.024856862,0.010070485,0,0,0,0,0,105.0081,0,4271.559,30.14980096,367.4175191,0,0,0,0,0,0,2.57E-06,0,0,1.64E-04,0,0,0.689257263,7.455447011,63.20882162,4.012045813,16.77318893,-0.011013948,0,1307.802587,0.057545268,0,0.006411863,0.007723273,0,0,0.194738012,0
1799,2.265318688,0,0.024856862,0.010071964,0,0,0,0,0,104.99068,0,4270.6431,30.14742686,363.2453758,0,0,0,0,0,0,2.61E-06,0,0,1.68E-04,0,0,0.678623358,7.457508252,62.51030411,3.879256084,16.68610108,-0.011243405,0,1295.381234,0.140354145,0,0.00675393,0.007723273,0,0,0.198320631,0
